Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,MgBiomassRemoved,MgBioRemovedPerDamagedHa,TotalCohortsPartialHarvest,TotalCohortsCompleteHarvest,CohortsHarvested_ACRU,CohortsHarvested_BENI,CohortsHarvested_CAGL8,CohortsHarvested_CATO6,CohortsHarvested_FAGR,CohortsHarvested_FRAM2,CohortsHarvested_FRPE,CohortsHarvested_JUNI,CohortsHarvested_JUVI,CohortsHarvested_LIST,CohortsHarvested_LITU,CohortsHarvested_NYSY,CohortsHarvested_OXAR,CohortsHarvested_PIEC,CohortsHarvested_PIST,CohortsHarvested_PITA,CohortsHarvested_PIVI2,CohortsHarvested_PLOC,CohortsHarvested_PRSE2,CohortsHarvested_QUAL,CohortsHarvested_QUCO2,CohortsHarvested_QUFA,CohortsHarvested_QUMO4,CohortsHarvested_QUPH,CohortsHarvested_QURU,CohortsHarvested_QUST,CohortsHarvested_QUVE,CohortsHarvested_ULAL,CohortsHarvested_ULAM,CohortsHarvested_PIPA,BiomassHarvestedMg_ACRU,BiomassHarvestedMg_BENI,BiomassHarvestedMg_CAGL8,BiomassHarvestedMg_CATO6,BiomassHarvestedMg_FAGR,BiomassHarvestedMg_FRAM2,BiomassHarvestedMg_FRPE,BiomassHarvestedMg_JUNI,BiomassHarvestedMg_JUVI,BiomassHarvestedMg_LIST,BiomassHarvestedMg_LITU,BiomassHarvestedMg_NYSY,BiomassHarvestedMg_OXAR,BiomassHarvestedMg_PIEC,BiomassHarvestedMg_PIST,BiomassHarvestedMg_PITA,BiomassHarvestedMg_PIVI2,BiomassHarvestedMg_PLOC,BiomassHarvestedMg_PRSE2,BiomassHarvestedMg_QUAL,BiomassHarvestedMg_QUCO2,BiomassHarvestedMg_QUFA,BiomassHarvestedMg_QUMO4,BiomassHarvestedMg_QUPH,BiomassHarvestedMg_QURU,BiomassHarvestedMg_QUST,BiomassHarvestedMg_QUVE,BiomassHarvestedMg_ULAL,BiomassHarvestedMg_ULAM,BiomassHarvestedMg_PIPA,
90, 1, OP_RESISTANCE, 27, 113, 90, 41.1428571428571, 7, 7, 58.285, 16.6529, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25.485, 0, 9.46, 0, 11.92, 0, 3.485, 0, 0, 0, 
90, 1, OP_RESISTANCE, 73, 112, 90, 48, 6, 6, 48.05, 16.0167, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.485, 0, 0, 0, 17.585, 0, 6.43, 0, 0, 0, 
90, 1, OH_RESISTANCE, 63, 122, 90, 73.6363636363636, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
90, 1, OH_RESISTANCE, 53, 121, 90, 79.0909090909091, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
90, 1, OH_RESISTANCE, 47, 125, 90, 27.2727272727273, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
90, 1, OH_RESISTANCE, 80, 123, 90, 61.3636363636364, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
90, 2, OP_RESISTANCE(2), 84, 127, 90, 36, 1, 1, 8.57, 17.14, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.57, 0, 0, 0, 0, 0, 0, 0, 
90, 2, OP_RESISTANCE(2), 101, 128, 90, 36, 2, 2, 16.685, 16.685, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.14, 0, 3.425, 0, 0, 0, 
90, 2, OP_RESISTANCE(1), 107, 129, 90, 36, 9, 9, 68.35, 15.1889, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.535, 8.675, 8.61, 0, 15.66, 7.8, 6.265, 0, 0, 0, 
90, 2, OH_RESISTANCE, 14, 131, 90, 81.8181818181818, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
90, 2, OH_RESISTANCE, 100, 133, 90, 73.6363636363636, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
90, 2, OH_RESISTANCE, 106, 130, 90, 122.727272727273, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
90, 2, OP_RESISTANCE, 104, 132, 90, 36, 4, 4, 32.84, 16.42, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.235, 0, 0, 0, 12.21, 0, 3.585, 0, 0, 0, 
90, 3, OP_RESISTANCE(2), 17, 134, 90, 73.6363636363636, 1, 1, 9.505, 19.01, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.505, 0, 0, 0, 0, 0, 0, 0, 
90, 3, OP_RESISTANCE(1), 7, 135, 90, 73.6363636363636, 2, 2, 19.35, 19.35, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.615, 0, 0, 0, 0, 0, 3.285, 0, 0, 0, 
100, 1, OP_RESISTANCE(2), 48, 136, 100, 73.6363636363636, 7, 7, 57.255, 16.3586, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.905, 0, 9.585, 0, 10.465, 8.275, 6.685, 0, 0, 0, 
100, 1, OP_RESISTANCE(2), 51, 137, 100, 73.6363636363636, 2, 2, 18.715, 18.715, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.39, 0, 0, 3.31, 0, 0, 0, 
100, 1, OP_RESISTANCE(2), 58, 138, 100, 73.6363636363636, 6, 6, 51.8, 17.2667, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21.36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.12, 0, 0, 0, 12.42, 0, 9.9, 0, 0, 0, 
100, 1, OP_RESISTANCE(1), 41, 139, 100, 73.6363636363636, 3, 3, 25.94, 17.2933, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.21, 0, 9.16, 8.57, 0, 0, 0, 0, 0, 0, 
100, 1, OP_RESISTANCE(1), 71, 140, 100, 73.6363636363636, 3, 3, 24.155, 16.1033, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.13, 0, 0, 0, 5.65, 0, 3.245, 0, 0, 0, 
100, 1, OP_RESISTANCE(1), 28, 141, 100, 73.6363636363636, 3, 3, 23.42, 15.6133, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.715, 0, 9.675, 0, 6.03, 0, 0, 0, 0, 0, 
100, 1, OP_RESISTANCE(1), 69, 142, 100, 73.6363636363636, 3, 3, 27.72, 18.48, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.525, 0, 9.44, 0, 0, 3.125, 0, 0, 0, 
100, 1, OP_RESISTANCE(1), 62, 143, 100, 73.6363636363636, 6, 6, 50.49, 16.83, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.26, 15.48, 0, 0, 5.585, 0, 6.565, 0, 0, 0, 
100, 1, OH_RESISTANCE, 102, 153, 100, 90.9090909090909, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
100, 1, OP_RESISTANCE, 76, 146, 100, 40, 4, 4, 32.635, 16.3175, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.445, 0, 0, 0, 12.24, 0, 3.34, 0, 0, 0, 
100, 1, OH_RESISTANCE, 105, 150, 100, 90.9090909090909, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
100, 1, OH_RESISTANCE, 45, 144, 100, 103.030303030303, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
100, 1, OH_RESISTANCE, 25, 152, 100, 90.9090909090909, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
100, 1, OH_RESISTANCE, 46, 145, 100, 90.9090909090909, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
100, 1, OH_RESISTANCE, 24, 148, 100, 90.9090909090909, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
100, 1, OP_RESISTANCE, 35, 147, 100, 40, 4, 4, 37.19, 18.595, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.275, 0, 0, 8.13, 0, 0, 3.495, 0, 0, 0, 
100, 1, OH_RESISTANCE, 57, 149, 100, 90.9090909090909, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
100, 1, OH_RESISTANCE, 63, 155, 100, 81.8181818181818, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
100, 1, OH_RESISTANCE, 53, 154, 100, 87.8787878787879, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
100, 1, OH_RESISTANCE, 47, 156, 100, 30.3030303030303, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
100, 1, OP_RESISTANCE, 80, 151, 100, 40, 8, 8, 66.44, 16.61, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27.725, 0, 0, 0, 17.56, 0, 6.655, 0, 0, 0, 
100, 2, OP_RESISTANCE(2), 16, 157, 100, 30.3030303030303, 2, 2, 16.42, 16.42, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64, 0, 3.395, 0, 0, 0, 
100, 2, OP_RESISTANCE(2), 86, 158, 100, 30.3030303030303, 2, 2, 13.535, 13.535, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.27, 8.265, 0, 0, 0, 0, 
100, 2, OP_RESISTANCE(1), 109, 159, 100, 30.3030303030303, 3, 3, 27.03, 18.02, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.66, 8.71, 0, 0, 0, 0, 3.09, 0, 0, 0, 
100, 2, OH_RESISTANCE, 14, 161, 100, 90.9090909090909, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
100, 2, OH_RESISTANCE, 100, 162, 100, 81.8181818181818, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
100, 2, OH_RESISTANCE, 106, 160, 100, 136.363636363636, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
100, 3, OP_RESISTANCE(2), 2, 163, 100, 81.8181818181818, 2, 2, 15.45, 15.45, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.365, 0, 3.245, 0, 0, 0, 
