# precip,,,
,eco1,eco1,eco1
TIMESTEP,MEAN(mm),VARIANCE(mm^2),STD_DEV(mm)
1995-08-26T00:00:00Z,5.997531,0.034557603,0.18589675
1995-08-27T00:00:00Z,6.2500234,0.069744445,0.26409173
1995-08-28T00:00:00Z,1.3943605,0.18346106,0.42832354
1995-08-29T00:00:00Z,9.32872,0.09429569,0.30707604
1995-08-30T00:00:00Z,6.741233,0.17169206,0.4143574
1995-08-31T00:00:00Z,4.3369255,0.09858402,0.31398094
1995-09-01T00:00:00Z,3.9080093,0.014714159,0.121301934
1995-09-02T00:00:00Z,2.9314,0.011664143,0.108000666
1995-09-03T00:00:00Z,7.819691,0.12973535,0.36018795
1995-09-04T00:00:00Z,7.5518794,0.20363991,0.4512648
1995-09-05T00:00:00Z,7.758593,0.19359526,0.4399946
1995-09-06T00:00:00Z,8.4422455,0.1610791,0.4013466
1995-09-07T00:00:00Z,4.4806433,0.07902977,0.28112233
1995-09-08T00:00:00Z,1.576278,0.005654322,0.07519523
1995-09-09T00:00:00Z,2.7036176,0.040108245,0.20027043
1995-09-10T00:00:00Z,1.8066934,2.77E-04,0.016649988
1995-09-11T00:00:00Z,7.05204,0.046528,0.2157035
1995-09-12T00:00:00Z,7.2108126,0.08658056,0.29424575
1995-09-13T00:00:00Z,2.9536912,0.024501175,0.1565285
1995-09-14T00:00:00Z,3.3417077,0.015569777,0.12477891
1995-09-15T00:00:00Z,1.3071314,0.003626171,0.060217697
1995-09-16T00:00:00Z,3.9387693,0.008609837,0.09278921
1995-09-17T00:00:00Z,4.403152,0.013991524,0.11828577
1995-09-18T00:00:00Z,5.304217,0.009199713,0.09591514
1995-09-19T00:00:00Z,9.193085,0.074199006,0.27239496
1995-09-20T00:00:00Z,6.906612,0.075032994,0.27392152
1995-09-21T00:00:00Z,6.013434,0.08049621,0.28371853
1995-09-22T00:00:00Z,4.606313,0.044854537,0.2117889
1995-09-23T00:00:00Z,5.5403805,0.013793387,0.11744525
1995-09-24T00:00:00Z,7.7607565,0.035619374,0.18873096
1995-09-25T00:00:00Z,5.2962694,0.02343694,0.15309128
1995-09-26T00:00:00Z,1.0658199,0.00413341,0.064291604
1995-09-27T00:00:00Z,3.333973,0.002413342,0.049125776
1995-09-28T00:00:00Z,7.864801,0.06927467,0.26320082
1995-09-29T00:00:00Z,7.719266,0.026400171,0.1624813
1995-09-30T00:00:00Z,8.917299,0.08203209,0.28641245
1995-10-01T00:00:00Z,7.778382,0.14919023,0.3862515
1995-10-02T00:00:00Z,2.956616,0.072179444,0.2686623
1995-10-03T00:00:00Z,4.1249633,0.038979355,0.1974319
1995-10-04T00:00:00Z,5.8792195,0.037351746,0.19326599
1995-10-05T00:00:00Z,9.591432,0.064819135,0.25459602
1995-10-06T00:00:00Z,6.4434733,0.08366176,0.28924343
1995-10-07T00:00:00Z,4.983486,0.06527623,0.25549212
1995-10-08T00:00:00Z,2.7069585,0.03711424,0.19265057
1995-10-09T00:00:00Z,6.9941206,0.022975968,0.15157826
1995-10-10T00:00:00Z,5.466079,0.011837415,0.10879989
1995-10-11T00:00:00Z,5.2452736,0.01324453,0.11508488
1995-10-12T00:00:00Z,6.1624436,0.01490569,0.122088864
1995-10-13T00:00:00Z,5.248181,0.035694532,0.18892996
1995-10-14T00:00:00Z,5.8979526,0.024393614,0.15618455
1995-10-15T00:00:00Z,5.807335,0.023080366,0.15192224
1995-10-16T00:00:00Z,5.7553883,0.090932764,0.3015506
1995-10-17T00:00:00Z,6.9888783,0.082753964,0.2876699
1995-10-18T00:00:00Z,7.522896,0.15474892,0.3933814
1995-10-19T00:00:00Z,8.793501,0.18250896,0.42721066
1995-10-20T00:00:00Z,5.911101,0.11631505,0.3410499
1995-10-21T00:00:00Z,5.546546,0.052158188,0.22838166
1995-10-22T00:00:00Z,2.91077,0.057195272,0.23915532
1995-10-23T00:00:00Z,5.840257,0.09195839,0.3032464
1995-10-24T00:00:00Z,2.6846404,0.029703107,0.17234589
1995-10-25T00:00:00Z,1.6008118,5.56E-04,0.02357948
1995-10-26T00:00:00Z,1.1301152,0.002584725,0.050840195
1995-10-27T00:00:00Z,4.528186,0.010463528,0.10229139
1995-10-28T00:00:00Z,7.8517966,0.05260706,0.2293623
1995-10-29T00:00:00Z,7.1823025,0.086602755,0.29428345
1995-10-30T00:00:00Z,6.9821196,0.12045498,0.34706625
1995-10-31T00:00:00Z,6.8660235,0.13309471,0.3648215
1995-11-01T00:00:00Z,5.955939,0.14983958,0.3870912
1995-11-02T00:00:00Z,4.7318254,0.032813706,0.18114553
1995-11-03T00:00:00Z,5.393628,0.03942592,0.19855961
1995-11-04T00:00:00Z,8.084298,0.03855013,0.19634187
1995-11-05T00:00:00Z,8.053397,0.098632894,0.31405875
1995-11-06T00:00:00Z,4.8981295,0.04074714,0.2018592
1995-11-07T00:00:00Z,6.8375635,0.034734596,0.18637219
1995-11-08T00:00:00Z,8.899192,0.048657246,0.22058387
1995-11-09T00:00:00Z,7.9132404,0.12578513,0.354662
1995-11-10T00:00:00Z,4.8134203,0.05227168,0.22863
1995-11-11T00:00:00Z,8.960442,0.053124983,0.23048857
1995-11-12T00:00:00Z,8.860154,0.0554644,0.23550881
1995-11-13T00:00:00Z,4.8494024,0.034617815,0.18605863
1995-11-14T00:00:00Z,6.1076946,0.030948695,0.17592241
1995-11-15T00:00:00Z,9.001609,0.055092737,0.23471843
1995-11-16T00:00:00Z,5.070958,0.049734488,0.22301231
1995-11-17T00:00:00Z,5.357619,0.038536895,0.19630817
1995-11-18T00:00:00Z,3.3123074,0.041096445,0.20272258
1995-11-19T00:00:00Z,3.840562,0.016818922,0.12968779
1995-11-20T00:00:00Z,2.440957,0.02799867,0.16732803
1995-11-21T00:00:00Z,6.0655637,0.027286187,0.16518532
1995-11-22T00:00:00Z,8.025998,0.10958018,0.33102897
1995-11-23T00:00:00Z,3.473647,0.00093,0.030501908
1995-11-24T00:00:00Z,1.6926115,0.025655858,0.16017446
1995-11-25T00:00:00Z,7.6168323,0.028299652,0.168225
1995-11-26T00:00:00Z,4.002355,0.07236407,0.26900572
1995-11-27T00:00:00Z,7.104539,0.011158606,0.1056343
1995-11-28T00:00:00Z,8.022839,0.036843404,0.19194636
1995-11-29T00:00:00Z,3.8089027,0.052729987,0.22963011
1995-11-30T00:00:00Z,8.705268,0.14704381,0.38346294
1995-12-01T00:00:00Z,3.6264544,0.004558659,0.06751784
1995-12-02T00:00:00Z,4.375439,0.041225366,0.2030403
1995-12-03T00:00:00Z,2.6603599,0.019974347,0.14133063
1995-12-04T00:00:00Z,2.8389008,0.002558299,0.05057963
1995-12-05T00:00:00Z,5.9460487,0.050161485,0.2239676
1995-12-06T00:00:00Z,2.9632697,0.005891735,0.07675764
1995-12-07T00:00:00Z,4.90356,0.002624405,0.051228944
1995-12-08T00:00:00Z,8.053906,0.0988711,0.31443775
1995-12-09T00:00:00Z,1.8219674,0.03431211,0.18523528
1995-12-10T00:00:00Z,10.359525,0.07956862,0.2820791
1995-12-11T00:00:00Z,7.397618,0.09012869,0.3002144
1995-12-12T00:00:00Z,2.9229577,0.025384342,0.15932465
1995-12-13T00:00:00Z,4.719356,0.046658535,0.21600586
1995-12-14T00:00:00Z,2.537346,0.010863774,0.10422943
1995-12-15T00:00:00Z,3.770573,0.026070967,0.16146506
1995-12-16T00:00:00Z,5.327647,0.056160714,0.23698252
1995-12-17T00:00:00Z,8.602903,0.10211094,0.319548
1995-12-18T00:00:00Z,4.754431,0.037026137,0.19242176
1995-12-19T00:00:00Z,9.3877325,0.09990778,0.3160819
1995-12-20T00:00:00Z,9.802586,0.058852963,0.2425963
1995-12-21T00:00:00Z,7.395612,0.085961945,0.29319268
1995-12-22T00:00:00Z,6.4895897,0.050261173,0.22419004
1995-12-23T00:00:00Z,6.5383754,0.032135874,0.17926481
1995-12-24T00:00:00Z,9.128897,0.0935651,0.30588412
1995-12-25T00:00:00Z,7.195092,0.07094915,0.26636282
1995-12-26T00:00:00Z,9.012912,0.11512199,0.3392963
1995-12-27T00:00:00Z,6.461982,0.07947195,0.2819077
1995-12-28T00:00:00Z,7.2291827,0.04810083,0.21931902
1995-12-29T00:00:00Z,7.423231,0.072230116,0.26875663
1995-12-30T00:00:00Z,3.3546276,0.048011605,0.21911551
1995-12-31T00:00:00Z,4.2196217,0.08103932,0.28467405
1996-01-01T00:00:00Z,1.0837852,0.01118876,0.105776936
1996-01-02T00:00:00Z,2.357139,0.022715949,0.15071811
1996-01-03T00:00:00Z,9.199394,0.06996757,0.26451382
1996-01-04T00:00:00Z,6.748401,0.053979203,0.23233426
1996-01-05T00:00:00Z,4.1570144,0.018392118,0.13561754
1996-01-06T00:00:00Z,7.1066103,0.023474677,0.15321448
1996-01-07T00:00:00Z,5.2530994,0.21580163,0.46454453
1996-01-08T00:00:00Z,13.135995,0.11435252,0.33816049
1996-01-09T00:00:00Z,7.555593,0.057300303,0.23937482
1996-01-10T00:00:00Z,9.298911,0.10114215,0.31802854
1996-01-11T00:00:00Z,4.5499687,0.010821163,0.10402481
1996-01-12T00:00:00Z,5.0425396,0.06491362,0.2547815
1996-01-13T00:00:00Z,8.985925,0.09336441,0.3055559
1996-01-14T00:00:00Z,3.9138353,0.01601678,0.12655742
1996-01-15T00:00:00Z,5.5257483,0.056425154,0.2375398
1996-01-16T00:00:00Z,3.7223432,0.001327783,0.03643876
1996-01-17T00:00:00Z,4.8843303,0.055298503,0.23515634
1996-01-18T00:00:00Z,9.31581,0.08941443,0.29902247
1996-01-19T00:00:00Z,7.669927,0.029184211,0.17083387
1996-01-20T00:00:00Z,7.2382693,0.025356798,0.15923817
1996-01-21T00:00:00Z,7.9389105,0.06418849,0.25335446
1996-01-22T00:00:00Z,8.069075,0.12584414,0.35474515
1996-01-23T00:00:00Z,2.4152918,0.014117832,0.118818484
1996-01-24T00:00:00Z,9.919018,0.049847208,0.22326489
1996-01-25T00:00:00Z,8.011618,0.08604815,0.29333964
1996-01-26T00:00:00Z,7.603325,0.06753612,0.25987712
1996-01-27T00:00:00Z,7.1494966,0.047936562,0.2189442
1996-01-28T00:00:00Z,8.718151,0.13808858,0.3716027
1996-01-29T00:00:00Z,3.651422,0.020970486,0.1448119
1996-01-30T00:00:00Z,1.3310473,0.023811929,0.15431115
1996-01-31T00:00:00Z,5.3987637,0.09745409,0.31217638
1996-02-01T00:00:00Z,6.109132,0.02499451,0.15809652
1996-02-02T00:00:00Z,3.096397,0.062776014,0.25055143
1996-02-03T00:00:00Z,5.4888225,0.055790033,0.23619914
1996-02-04T00:00:00Z,11.185864,0.06808301,0.26092723
1996-02-05T00:00:00Z,9.173589,0.17511877,0.41847196
1996-02-06T00:00:00Z,4.9398804,0.034883868,0.18677223
1996-02-07T00:00:00Z,2.136125,0.03032845,0.17415066
1996-02-08T00:00:00Z,5.6552877,0.006656634,0.081588194
1996-02-09T00:00:00Z,9.742401,0.10693993,0.3270167
1996-02-10T00:00:00Z,1.7518517,0.017764233,0.13328253
1996-02-11T00:00:00Z,9.973849,0.078623645,0.28039908
1996-02-12T00:00:00Z,11.175395,0.13011603,0.360716
1996-02-13T00:00:00Z,6.8033195,0.108501695,0.32939595
1996-02-14T00:00:00Z,11.390369,0.13682224,0.3698949
1996-02-15T00:00:00Z,7.511243,0.14543253,0.38135618
1996-02-16T00:00:00Z,7.4641,0.16660893,0.40817758
1996-02-17T00:00:00Z,8.820484,0.10466008,0.3235121
1996-02-18T00:00:00Z,5.548183,0.060295064,0.24555053
1996-02-19T00:00:00Z,3.814639,0.007428281,0.086187474
1996-02-20T00:00:00Z,7.31728,0.040930215,0.20231217
1996-02-21T00:00:00Z,0.9860384,0.001712887,0.041387044
1996-02-22T00:00:00Z,0.5853411,0.02046046,0.14304006
1996-02-23T00:00:00Z,2.576713,0.031166602,0.17654066
1996-02-24T00:00:00Z,4.8810625,0.009721618,0.098598264
1996-02-25T00:00:00Z,1.3565904,0.012485632,0.11173912
1996-02-26T00:00:00Z,5.653153,0.043294333,0.2080729
1996-02-27T00:00:00Z,3.9197638,0.05886001,0.24261083
1996-02-28T00:00:00Z,8.903927,0.07180109,0.26795724
1996-02-29T00:00:00Z,8.115932,0.043141484,0.20770529
1996-03-01T00:00:00Z,8.148135,0.13081631,0.36168537
1996-03-02T00:00:00Z,4.678787,0.03260716,0.18057454
1996-03-03T00:00:00Z,8.172072,0.08036528,0.2834877
1996-03-04T00:00:00Z,5.590866,0.06014324,0.2452412
1996-03-05T00:00:00Z,6.7171245,0.028770158,0.16961768
1996-03-06T00:00:00Z,10.302685,0.063257806,0.25151104
1996-03-07T00:00:00Z,10.604036,0.15816346,0.3976977
1996-03-08T00:00:00Z,10.752147,0.052995563,0.23020765
1996-03-09T00:00:00Z,10.095834,0.1624074,0.402998
1996-03-10T00:00:00Z,12.067406,0.17491394,0.41822714
1996-03-11T00:00:00Z,15.127699,0.33051935,0.57490814
1996-03-12T00:00:00Z,13.225124,0.35866496,0.59888643
1996-03-13T00:00:00Z,4.7794785,0.11625741,0.34096542
1996-03-14T00:00:00Z,5.550893,0.019136684,0.1383354
1996-03-15T00:00:00Z,9.59426,0.06989274,0.26437235
1996-03-16T00:00:00Z,3.5836601,0.058799803,0.2424867
1996-03-17T00:00:00Z,6.7502065,0.13253807,0.36405778
1996-03-18T00:00:00Z,1.9791379,0.001955224,0.04421791
1996-03-19T00:00:00Z,7.6954575,0.17664948,0.42029688
1996-03-20T00:00:00Z,13.084942,0.1460478,0.382162
1996-03-21T00:00:00Z,9.73555,0.083180584,0.28841045
1996-03-22T00:00:00Z,9.007616,0.10929068,0.3305914
1996-03-23T00:00:00Z,6.9405923,0.09489188,0.30804527
1996-03-24T00:00:00Z,1.8121651,0.016334705,0.12780729
1996-03-25T00:00:00Z,7.7677555,0.0382674,0.19562055
1996-03-26T00:00:00Z,4.5365844,0.15300561,0.39115933
1996-03-27T00:00:00Z,5.0090733,0.006807129,0.08250533
1996-03-28T00:00:00Z,3.5424206,0.093424864,0.30565482
1996-03-29T00:00:00Z,2.9734142,0.02168856,0.14727037
1996-03-30T00:00:00Z,5.786373,0.053786688,0.23191957
1996-03-31T00:00:00Z,4.5892363,0.027682975,0.16638201
1996-04-01T00:00:00Z,2.5787063,0.040275253,0.20068696
1996-04-02T00:00:00Z,9.909044,0.079594426,0.28212485
1996-04-03T00:00:00Z,3.2640946,0.001398885,0.037401676
1996-04-04T00:00:00Z,7.775274,0.059182134,0.24327378
1996-04-05T00:00:00Z,5.4292264,0.038721677,0.19677824
1996-04-06T00:00:00Z,2.9158127,0.013107366,0.1144874
1996-04-07T00:00:00Z,6.953784,0.044153128,0.21012646
1996-04-08T00:00:00Z,3.144595,0.016638445,0.1289901
1996-04-09T00:00:00Z,5.6691217,0.023375556,0.15289067
1996-04-10T00:00:00Z,8.174581,0.082953885,0.28801715
1996-04-11T00:00:00Z,6.0499234,0.060928877,0.24683775
1996-04-12T00:00:00Z,7.709565,0.066132754,0.2571629
1996-04-13T00:00:00Z,8.757186,0.075578004,0.27491453
1996-04-14T00:00:00Z,5.1402693,0.04933523,0.22211535
1996-04-15T00:00:00Z,5.7704654,0.007536407,0.08681248
1996-04-16T00:00:00Z,8.033033,0.029545425,0.17188783
1996-04-17T00:00:00Z,4.721748,0.029643133,0.17217182
1996-04-18T00:00:00Z,3.2021809,0.008502566,0.09220936
1996-04-19T00:00:00Z,6.170516,0.008150311,0.09027907
1996-04-20T00:00:00Z,7.307361,0.009449914,0.09721067
1996-04-21T00:00:00Z,6.0095716,0.02111454,0.14530843
1996-04-22T00:00:00Z,5.1187396,0.008322082,0.09122545
1996-04-23T00:00:00Z,8.064071,0.023270585,0.15254699
1996-04-24T00:00:00Z,5.500694,0.009729811,0.09863981
1996-04-25T00:00:00Z,4.011527,0.003296784,0.057417627
1996-04-26T00:00:00Z,9.939477,0.06277238,0.25054416
1996-04-27T00:00:00Z,4.224858,0.015662493,0.12514988
1996-04-28T00:00:00Z,5.914106,0.043764196,0.20919894
1996-04-29T00:00:00Z,6.4316382,0.015293208,0.12366571
1996-04-30T00:00:00Z,9.031159,0.09558572,0.30916938
1996-05-01T00:00:00Z,4.886273,0.07173648,0.26783666
1996-05-02T00:00:00Z,0.3600459,0.04344426,0.20843287
1996-05-03T00:00:00Z,2.3380451,0.011537897,0.107414596
1996-05-04T00:00:00Z,5.167284,6.47E-04,0.025429385
1996-05-05T00:00:00Z,5.765569,0.05963942,0.24421184
1996-05-06T00:00:00Z,5.9226785,0.07235768,0.26899382
1996-05-07T00:00:00Z,4.223488,0.016007142,0.12651934
1996-05-08T00:00:00Z,1.5101455,3.91E-04,0.01976716
1996-05-09T00:00:00Z,5.32786,0.02822436,0.16800107
1996-05-10T00:00:00Z,3.689549,0.007129525,0.08443651
1996-05-11T00:00:00Z,7.272706,0.011690591,0.108123034
1996-05-12T00:00:00Z,4.569672,0.002218222,0.047098007
1996-05-13T00:00:00Z,6.9812946,0.11959153,0.34582007
1996-05-14T00:00:00Z,7.356258,0.120858245,0.3476467
1996-05-15T00:00:00Z,6.1455655,0.08507929,0.29168352
1996-05-16T00:00:00Z,4.5251117,0.039812908,0.19953172
1996-05-17T00:00:00Z,6.028035,0.05951866,0.24396446
1996-05-18T00:00:00Z,5.7161274,0.06991756,0.2644193
1996-05-19T00:00:00Z,5.1147,0.07061456,0.265734
1996-05-20T00:00:00Z,5.4125233,0.039514724,0.1987831
1996-05-21T00:00:00Z,6.623224,0.048197582,0.21953948
1996-05-22T00:00:00Z,3.398444,0.09243411,0.3040298
1996-05-23T00:00:00Z,5.0595374,0.10915318,0.3303834
1996-05-24T00:00:00Z,2.8020766,0.005034468,0.07095399
1996-05-25T00:00:00Z,2.4289842,0.042790625,0.20685895
1996-05-26T00:00:00Z,3.329254,0.01109704,0.105342485
1996-05-27T00:00:00Z,4.588074,0.015589089,0.12485627
1996-05-28T00:00:00Z,5.2026176,0.059963208,0.24487385
1996-05-29T00:00:00Z,3.3869088,0.043679386,0.20899613
1996-05-30T00:00:00Z,7.395709,0.02872027,0.16947056
1996-05-31T00:00:00Z,8.287546,0.19419944,0.44068065
1996-06-01T00:00:00Z,7.2057076,0.14227848,0.3771982
1996-06-02T00:00:00Z,7.676357,0.17028427,0.41265514
1996-06-03T00:00:00Z,4.330666,0.08236957,0.28700098
1996-06-04T00:00:00Z,4.0483074,0.00201983,0.04494252
1996-06-05T00:00:00Z,1.2922944,0.008529769,0.09235675
1996-06-06T00:00:00Z,2.1641827,0.011187247,0.10576978
1996-06-07T00:00:00Z,2.095625,0.002189017,0.04678693
1996-06-08T00:00:00Z,4.8369727,0.024480863,0.15646361
1996-06-09T00:00:00Z,7.3575196,0.051698588,0.22737324
1996-06-10T00:00:00Z,5.7583766,0.032064606,0.17906593
1996-06-11T00:00:00Z,4.757239,0.029620677,0.17210658
1996-06-12T00:00:00Z,5.292281,0.041634362,0.204045
1996-06-13T00:00:00Z,5.0434136,0.033849534,0.18398242
1996-06-14T00:00:00Z,4.3733344,0.03821525,0.19548722
1996-06-15T00:00:00Z,4.2475343,0.032559376,0.18044217
1996-06-16T00:00:00Z,3.242762,0.016242508,0.1274461
1996-06-17T00:00:00Z,3.1738138,0.023513295,0.15334046
1996-06-18T00:00:00Z,4.068706,0.0812419,0.28502965
1996-06-19T00:00:00Z,1.8488685,0.04710249,0.21703108
1996-06-20T00:00:00Z,6.0980453,0.07357598,0.27124894
1996-06-21T00:00:00Z,3.5790029,0.04189908,0.20469265
1996-06-22T00:00:00Z,2.0430174,0.007332768,0.08563159
1996-06-23T00:00:00Z,3.8236647,0.027272174,0.1651429
1996-06-24T00:00:00Z,3.6214645,0.018432464,0.13576621
1996-06-25T00:00:00Z,4.8177295,0.057242908,0.2392549
1996-06-26T00:00:00Z,5.213855,0.002456798,0.049566098
1996-06-27T00:00:00Z,8.315016,0.16997358,0.41227853
1996-06-28T00:00:00Z,6.845575,0.14563318,0.38161916
1996-06-29T00:00:00Z,5.2073855,0.094060086,0.30669218
1996-06-30T00:00:00Z,0.72661567,0.026721664,0.16346762
1996-07-01T00:00:00Z,4.942438,0.07819613,0.2796357
1996-07-02T00:00:00Z,2.2146943,0.03107741,0.17628786
1996-07-03T00:00:00Z,5.7713075,0.055905413,0.23644325
1996-07-04T00:00:00Z,4.1306424,0.009495792,0.09744636
1996-07-05T00:00:00Z,2.0587678,0.02137383,0.14619792
1996-07-06T00:00:00Z,4.5666356,0.06557257,0.25607142
1996-07-07T00:00:00Z,4.7537436,0.04331682,0.20812693
1996-07-08T00:00:00Z,7.687718,0.06891584,0.26251826
1996-07-09T00:00:00Z,8.231003,0.113982305,0.33761266
1996-07-10T00:00:00Z,0.8952226,0.05977811,0.24449563
1996-07-11T00:00:00Z,9.742295,0.073232114,0.27061433
1996-07-12T00:00:00Z,7.3328266,0.47540846,0.6894987
1996-07-13T00:00:00Z,7.269607,0.115389645,0.3396905
1996-07-14T00:00:00Z,6.3729496,0.042250346,0.2055489
1996-07-15T00:00:00Z,7.169303,0.014228042,0.11928136
1996-07-16T00:00:00Z,4.7614555,0.021708606,0.1473384
1996-07-17T00:00:00Z,3.6895633,0.009102379,0.09540639
1996-07-18T00:00:00Z,5.3860745,0.032156426,0.17932214
1996-07-19T00:00:00Z,7.7336516,0.057111852,0.23898086
1996-07-20T00:00:00Z,5.466106,0.09021611,0.30035996
1996-07-21T00:00:00Z,1.1228949,0.03352177,0.18308951
1996-07-22T00:00:00Z,4.988504,0.07167522,0.26772228
1996-07-23T00:00:00Z,7.0804405,0.1549069,0.39358214
1996-07-24T00:00:00Z,6.5807953,0.15832412,0.39789963
1996-07-25T00:00:00Z,6.852219,0.102730386,0.3205158
1996-07-26T00:00:00Z,7.2728686,0.096953675,0.31137386
1996-07-27T00:00:00Z,2.5157406,0.017389087,0.13186769
1996-07-28T00:00:00Z,1.712442,0.008325712,0.09124534
1996-07-29T00:00:00Z,4.917387,0.041465495,0.20363078
1996-07-30T00:00:00Z,5.3767776,0.020149218,0.14194794
1996-07-31T00:00:00Z,5.1006446,0.004481066,0.06694076
1996-08-01T00:00:00Z,6.139,0.03405657,0.18454422
1996-08-02T00:00:00Z,5.46522,0.08780392,0.29631728
1996-08-03T00:00:00Z,5.432598,0.116520256,0.34135064
1996-08-04T00:00:00Z,2.763094,0.05037215,0.22443742
1996-08-05T00:00:00Z,1.2402593,0.00771636,0.087842815
1996-08-06T00:00:00Z,1.7065413,0.001924266,0.043866456
1996-08-07T00:00:00Z,2.3729923,0.006027958,0.07763992
1996-08-08T00:00:00Z,4.0772996,0.020156175,0.14197245
1996-08-09T00:00:00Z,1.8050112,0.009633216,0.09814895
1996-08-10T00:00:00Z,1.1684995,0.003801829,0.06165897
1996-08-11T00:00:00Z,3.8872366,0.015108678,0.12291736
1996-08-12T00:00:00Z,5.2230086,0.018100118,0.13453668
1996-08-13T00:00:00Z,6.0772676,0.10117812,0.31808507
1996-08-14T00:00:00Z,1.3921007,0.007659361,0.087517776
1996-08-15T00:00:00Z,1.3244907,0.015155829,0.12310901
1996-08-16T00:00:00Z,1.4778497,0.003841843,0.0619826
1996-08-17T00:00:00Z,1.2942295,0.00816267,0.0903475
1996-08-18T00:00:00Z,0.8136128,0.005196072,0.072083786
1996-08-19T00:00:00Z,3.8604975,0.024576118,0.15676773
1996-08-20T00:00:00Z,5.762695,0.07681714,0.27715907
1996-08-21T00:00:00Z,5.5747924,0.09319731,0.30528235
1996-08-22T00:00:00Z,2.6278949,0.051517505,0.22697468
1996-08-23T00:00:00Z,1.2131112,0.018693032,0.13672246
1996-08-24T00:00:00Z,2.3454475,3.87E-04,0.01967184
1996-08-25T00:00:00Z,2.244698,0.02236832,0.14956042
1996-08-26T00:00:00Z,2.6573122,0.022993617,0.15163647
1996-08-27T00:00:00Z,4.14715,0.05399009,0.23235767
1996-08-28T00:00:00Z,3.1120539,0.044990934,0.21211067
1996-08-29T00:00:00Z,3.6815355,0.007390234,0.08596647
1996-08-30T00:00:00Z,7.39188,0.14656602,0.3828394
1996-08-31T00:00:00Z,9.517241,0.18776639,0.4333202
1996-09-01T00:00:00Z,5.828905,0.05305254,0.23033138
1996-09-02T00:00:00Z,4.7731366,0.07099289,0.2664449
1996-09-03T00:00:00Z,5.8540444,0.06036677,0.2456965
1996-09-04T00:00:00Z,6.2928205,0.13873361,0.3724696
1996-09-05T00:00:00Z,11.319826,0.084725335,0.29107618
1996-09-06T00:00:00Z,9.326956,0.23287968,0.48257607
1996-09-07T00:00:00Z,4.634296,0.029001404,0.17029798
1996-09-08T00:00:00Z,4.9610257,0.055852503,0.23633134
1996-09-09T00:00:00Z,4.870771,0.043001533,0.2073681
1996-09-10T00:00:00Z,3.9333892,0.012101104,0.11000501
1996-09-11T00:00:00Z,4.400736,0.044398088,0.21070854
1996-09-12T00:00:00Z,2.3337603,0.086533986,0.2941666
1996-09-13T00:00:00Z,3.8687072,0.016791148,0.12958066
1996-09-14T00:00:00Z,5.007867,0.023683213,0.15389352
1996-09-15T00:00:00Z,2.240398,0.013167561,0.11474999
1996-09-16T00:00:00Z,5.50993,0.027463805,0.16572207
1996-09-17T00:00:00Z,8.477334,0.09434573,0.30715752
1996-09-18T00:00:00Z,6.856271,0.044336326,0.21056193
1996-09-19T00:00:00Z,5.100208,0.035152562,0.18749017
1996-09-20T00:00:00Z,2.4910798,0.014529407,0.12053799
1996-09-21T00:00:00Z,4.3354297,0.04648125,0.21559511
1996-09-22T00:00:00Z,5.191949,0.04579911,0.21400726
1996-09-23T00:00:00Z,6.5694942,0.06982111,0.26423684
1996-09-24T00:00:00Z,0.6227447,0.004097637,0.06401279
1996-09-25T00:00:00Z,0.5142843,0.003865527,0.062173363
1996-09-26T00:00:00Z,5.176915,0.030807255,0.17551996
1996-09-27T00:00:00Z,6.814363,0.06427863,0.25353232
1996-09-28T00:00:00Z,6.4616055,0.050036654,0.22368874
1996-09-29T00:00:00Z,1.5217959,0.05569317,0.235994
1996-09-30T00:00:00Z,6.3613453,0.026861992,0.16389628
1996-10-01T00:00:00Z,6.5838294,0.03764496,0.19402309
1996-10-02T00:00:00Z,3.282247,0.014910459,0.12210839
1996-10-03T00:00:00Z,5.345575,0.036340773,0.19063257
1996-10-04T00:00:00Z,12.4012,0.19274533,0.4390277
1996-10-05T00:00:00Z,11.294405,0.15802243,0.39752036
1996-10-06T00:00:00Z,10.875418,0.14145519,0.37610528
1996-10-07T00:00:00Z,8.838995,0.073389545,0.27090505
1996-10-08T00:00:00Z,8.207654,0.72142345,0.8493665
1996-10-09T00:00:00Z,3.4666777,0.016645601,0.12901783
1996-10-10T00:00:00Z,6.5803847,0.04481799,0.2117026
1996-10-11T00:00:00Z,5.79318,0.046968274,0.21672165
1996-10-12T00:00:00Z,7.439941,0.13003303,0.36060095
1996-10-13T00:00:00Z,5.512641,0.12404309,0.35219753
1996-10-14T00:00:00Z,1.1803132,7.26E-05,0.008519989
1996-10-15T00:00:00Z,2.647592,0.009996473,0.09998236
1996-10-16T00:00:00Z,3.5329282,0.045963917,0.21439198
1996-10-17T00:00:00Z,2.7704926,0.038007252,0.19495448
1996-10-18T00:00:00Z,3.823428,0.0807938,0.2842425
1996-10-19T00:00:00Z,9.254553,0.054087903,0.23256806
1996-10-20T00:00:00Z,5.879895,0.026683718,0.16335152
1996-10-21T00:00:00Z,3.6503232,0.042700257,0.2066404
1996-10-22T00:00:00Z,2.011872,0.003614881,0.060123883
1996-10-23T00:00:00Z,6.791808,0.019456843,0.13948779
1996-10-24T00:00:00Z,4.2197256,0.015059869,0.122718655
1996-10-25T00:00:00Z,1.5693946,0.016911184,0.13004301
1996-10-26T00:00:00Z,2.7715037,0.008398419,0.09164289
1996-10-27T00:00:00Z,2.7116985,0.04354484,0.208674
