,MapCode,SpeciesName,CohortAge,CohortBiomass
10229,6381,LIST,80,799
14526,6381,OXAR,20,62
5878,6381,PITA,50,247
13547,6382,LITU,30,565
6450,6382,PITA,20,105
7504,6382,PIVI2,30,352
11692,6383,LIST,50,322
6248,6383,PITA,70,392
12348,6384,LIST,20,29
12419,6384,LIST,40,260
3697,6384,PITA,20,323
6684,6384,PITA,30,218
6670,6385,PITA,40,672
6638,6385,PITA,60,1465
6654,6386,PITA,20,75
12233,6387,LIST,10,29
6613,6387,PITA,20,39
12151,6388,LIST,30,78
14335,6388,LITU,40,250
14374,6388,LITU,80,642
9568,6389,CAGL8,30,127
12349,6389,LIST,30,105
6683,6389,PITA,50,392
14507,6390,NYSY,10,14
431,6390,PIEC,30,180
15267,6390,QUAL,50,1119
11347,6391,LIST,30,116
6268,6391,PITA,40,701
6518,6392,PITA,20,13
9384,6393,ACRU,10,15
9810,6393,FRPE,30,12
9095,6394,ACRU,40,99
11960,6394,LIST,20,103
12373,6395,LIST,10,10
6277,6395,PITA,10,269
12212,6396,LIST,10,34
5915,6397,PITA,20,281
15568,6397,QUAL,30,177
354,6398,PIEC,70,436
5673,6398,PITA,20,263
5918,6398,PITA,30,178
10998,6399,LIST,10,13
5796,6399,PITA,20,101
4825,6399,PITA,30,216
3733,6400,PITA,20,111
2641,6400,PITA,30,146
11002,6401,LIST,10,83
4829,6401,PITA,30,420
3737,6402,PITA,50,1670
10396,6403,LIST,20,29
3738,6403,PITA,30,354
4834,6404,PITA,10,16
12296,6405,LIST,10,10
6051,6405,PITA,40,286
6581,6406,PITA,160,1860
5933,6407,PITA,20,362
16101,6407,QUFA,20,69
11988,6408,LIST,10,10
3746,6408,PITA,40,582
11379,6409,LIST,60,590
5571,6409,PITA,30,148
10322,6410,LIST,30,129
16430,6410,QUPH,100,1243
402,6411,PIEC,60,128
5941,6411,PITA,120,797
6609,6412,PITA,90,1320
5942,6412,PITA,100,1717
11267,6413,LIST,30,82
5822,6413,PITA,30,583
3758,6414,PITA,40,835
11514,6415,LIST,60,775
5946,6415,PITA,120,3221
6273,6416,PITA,50,1951
3762,6417,PITA,20,205
2670,6417,PITA,30,161
12644,6418,LITU,60,878
16124,6418,QUFA,40,415
8899,6419,ACRU,20,152
6198,6419,PITA,20,153
6078,6419,PITA,120,711
7336,6420,PIVI2,100,884
16501,6420,QUMO4,50,1755
11404,6421,LIST,10,29
6487,6421,PITA,20,32
277,6422,PIEC,40,426
3774,6422,PITA,20,91
14647,6423,OXAR,20,499
529,6423,PIST,130,4632
6979,6424,PIVI2,90,3113
16482,6424,QUMO4,30,204
11412,6425,LIST,70,887
3779,6425,PITA,20,590
16906,6425,QURU,20,312
13636,6426,LITU,150,1236
16462,6426,QUMO4,10,42
8266,6427,ACRU,20,254
7474,6427,PIVI2,40,350
15845,6427,QUCO2,50,2415
12480,6428,LITU,20,61
7477,6428,PIVI2,30,181
6869,6429,PIVI2,30,370
9520,6430,CAGL8,50,294
14132,6430,LITU,30,80
5979,6431,PITA,30,186
15957,6431,QUCO2,70,1327
16216,6431,QUFA,90,1500
7361,6432,PIVI2,50,203
16840,6432,QURU,40,473
11428,6433,LIST,20,43
14815,6433,PRSE2,20,10
4893,6434,PITA,80,665
14667,6434,PLOC,40,194
14104,6435,LITU,10,11
9180,6436,ACRU,60,671
12369,6436,LIST,10,40
13658,6436,LITU,20,46
8937,6437,ACRU,60,1510
3805,6437,PITA,120,2687
11074,6438,LIST,40,247
6808,6438,PIVI2,30,67
16088,6438,QUFA,20,119
15492,6439,QUAL,40,441
11809,6440,LIST,70,528
5272,6440,PITA,30,38
4907,6441,PITA,10,38
6630,6441,PITA,20,54
7262,6441,PIVI2,20,53
9368,6442,ACRU,20,387
6690,6442,PITA,40,1187
12403,6443,LIST,140,2333
14120,6443,LITU,40,117
6686,6444,PITA,120,2454
16429,6444,QUPH,40,74
13066,6445,LITU,40,281
6903,6445,PIVI2,40,139
15297,6445,QUAL,10,25
7272,6446,PIVI2,20,51
7029,6446,PIVI2,30,286
15504,6446,QUAL,20,71
16967,6447,QURU,10,16
9161,6448,ACRU,40,429
12992,6448,LITU,80,485
9079,6449,ACRU,30,83
13076,6449,LITU,50,349
15905,6449,QUCO2,40,211
9373,6450,ACRU,40,214
12198,6450,LIST,20,87
3836,6451,PITA,50,594
15597,6451,QUAL,30,339
13814,6452,LITU,150,1795
7162,6452,PIVI2,50,427
14387,6453,LITU,40,176
13815,6453,LITU,80,791
14835,6453,PRSE2,50,337
14872,6453,PRSE2,60,382
16872,6454,QURU,40,64
9505,6455,CAGL8,20,15
13820,6456,LITU,70,472
9588,6457,CAGL8,30,106
13457,6457,LITU,130,1883
8736,6458,ACRU,50,249
16454,6458,QUMO4,50,833
8618,6459,ACRU,20,152
4583,6459,PITA,100,597
16153,6459,QUFA,30,519
9190,6460,ACRU,50,196
11851,6460,LIST,150,2000
6043,6461,PITA,20,65
7303,6461,PIVI2,30,266
15969,6461,QUCO2,30,226
6412,6462,PITA,90,346
5683,6462,PITA,120,982
15922,6462,QUCO2,50,587
13715,6463,LITU,30,103
4957,6463,PITA,20,380
10563,6464,LIST,70,246
13111,6464,LITU,150,1088
15219,6464,QUAL,40,142
13722,6465,LITU,150,1247
6054,6465,PITA,30,226
6057,6466,PITA,120,1847
537,6467,PIST,60,1129
6992,6467,PIVI2,50,615
16641,6467,QUMO4,40,859
6060,6468,PITA,120,4097
5580,6469,PITA,30,233
4970,6469,PITA,40,309
98,6470,PIEC,90,2180
16120,6470,QUFA,40,345
3878,6471,PITA,30,157
5339,6471,PITA,40,22
3880,6471,PITA,50,467
6193,6471,PITA,120,1405
12885,6472,LITU,40,102
5705,6472,PITA,40,114
14146,6473,LITU,30,565
604,6473,PITA,20,55
6401,6473,PITA,30,774
10545,6474,LIST,10,29
5710,6474,PITA,70,676
15652,6474,QUAL,50,255
8293,6475,ACRU,30,218
12294,6475,LIST,30,157
13752,6476,LITU,30,182
6365,6476,PITA,10,33
13751,6477,LITU,50,496
7748,6477,PIVI2,50,395
9654,6478,CATO6,20,30
5719,6478,PITA,20,32
6209,6478,PITA,40,271
13757,6479,LITU,60,1139
3902,6479,PITA,40,215
10805,6480,LIST,40,176
12579,6480,LITU,40,354
15335,6480,QUAL,110,1157
12580,6481,LITU,30,121
5970,6481,PITA,20,128
6218,6482,PITA,20,138
16344,6482,QUPH,40,786
5247,6483,PITA,10,86
5003,6483,PITA,20,48
3911,6484,PITA,120,2223
8678,6485,ACRU,30,111
10120,6485,LIST,20,40
12916,6485,LITU,30,87
3914,6486,PITA,20,33
15351,6486,QUAL,20,140
10818,6487,LIST,70,713
12797,6487,LITU,60,665
8316,6488,ACRU,20,37
13652,6488,LITU,10,14
16571,6489,QUMO4,160,2650
16826,6489,QURU,140,2928
9056,6490,ACRU,20,152
15643,6490,QUAL,40,831
8449,6491,ACRU,30,47
14706,6491,PLOC,50,193
13538,6492,LITU,40,143
16829,6492,QURU,60,651
12809,6493,LITU,50,320
14548,6493,OXAR,30,84
8695,6494,ACRU,30,139
13177,6494,LITU,30,191
8089,6495,ACRU,20,274
13299,6495,LITU,30,61
13663,6495,LITU,150,1281
15041,6496,QUAL,10,53
8458,6497,ACRU,40,109
8337,6497,ACRU,50,316
7626,6497,PIVI2,30,207
659,6498,PITA,20,250
3940,6498,PITA,30,301
661,6498,PITA,40,294
7144,6499,PIVI2,50,529
9669,6500,FAGR,30,396
3943,6500,PITA,20,103
7065,6500,PIVI2,20,292
11088,6501,LIST,10,13
12947,6501,LITU,50,195
8591,6502,ACRU,20,30
10846,6502,LIST,140,2356
5042,6502,PITA,30,203
669,6502,PITA,40,872
5046,6503,PITA,40,502
3954,6504,PITA,10,72
1768,6504,PITA,20,142
9934,6505,JUNI,60,391
10368,6505,LIST,50,315
12871,6506,LITU,10,11
9009,6507,ACRU,30,70
13446,6507,LITU,50,406
8603,6508,ACRU,20,439
14580,6508,OXAR,50,327
15641,6508,QUAL,50,494
8241,6509,ACRU,30,79
487,6509,PIST,30,72
16576,6509,QUMO4,20,74
8854,6510,ACRU,50,495
16703,6510,QUMO4,50,1054
13542,6511,LITU,30,151
1137,6511,PITA,20,94
3325,6511,PITA,60,1434
4420,6512,PITA,20,25
1141,6512,PITA,30,273
15927,6512,QUCO2,20,104
4423,6513,PITA,30,273
12375,6514,LIST,10,108
1144,6514,PITA,30,273
3333,6515,PITA,10,80
1147,6515,PITA,120,2053
12384,6516,LIST,10,31
1148,6516,PITA,40,924
9168,6517,ACRU,20,30
12345,6517,LIST,40,482
1152,6518,PITA,10,33
4069,6518,PITA,20,256
3341,6519,PITA,40,450
12313,6520,LIST,10,10
14933,6520,PRSE2,20,50
8717,6521,ACRU,20,254
10732,6521,LIST,20,111
14463,6522,NYSY,10,102
3346,6522,PITA,20,139
1160,6522,PITA,30,337
8477,6523,ACRU,30,93
7039,6523,PIVI2,30,97
6751,6524,PIVI2,40,723
16028,6524,QUFA,20,101
8727,6525,ACRU,40,261
10982,6525,LIST,40,273
8606,6526,ACRU,10,30
496,6526,PIST,30,52
4449,6526,PITA,30,263
7410,6526,PIVI2,40,306
1172,6527,PITA,30,252
7459,6527,PIVI2,30,67
11357,6528,LIST,10,31
3361,6528,PITA,20,20
1175,6528,PITA,30,155
1177,6529,PITA,10,16
8861,6530,ACRU,70,2743
12976,6531,LITU,150,860
12444,6532,LITU,30,131
16882,6532,QURU,10,27
14238,6533,LITU,10,27
13343,6534,LITU,40,846
15977,6534,QUCO2,50,966
1185,6535,PITA,40,1109
11367,6536,LIST,70,660
16441,6536,QUPH,50,605
399,6537,PIEC,60,784
7675,6537,PIVI2,30,277
11372,6538,LIST,10,31
4470,6538,PITA,10,129
1192,6539,PITA,20,61
4473,6539,PITA,100,971
1194,6539,PITA,120,1392
8269,6540,ACRU,30,85
8101,6540,ACRU,70,1755
9880,6540,FRPE,20,60
8103,6541,ACRU,10,15
11749,6541,LIST,10,31
13362,6541,LITU,30,179
9410,6542,BENI,20,190
12243,6542,LIST,40,392
11751,6543,LIST,10,87
1203,6543,PITA,50,559
1205,6544,PITA,10,20
1206,6544,PITA,20,118
4487,6545,PITA,50,449
4488,6545,PITA,120,1681
11272,6546,LIST,10,24
4489,6546,PITA,20,87
4491,6547,PITA,10,129
1212,6548,PITA,10,10
4493,6549,PITA,30,304
17040,6549,QUST,30,180
13743,6550,LITU,20,108
493,6550,PIST,20,31
8779,6551,ACRU,20,88
13381,6551,LITU,20,79
16585,6551,QUMO4,30,35
13994,6552,LITU,40,247
512,6552,PIST,30,49
485,6552,PIST,40,227
13507,6553,LITU,30,67
7584,6553,PIVI2,30,413
14119,6554,LITU,80,114
7225,6555,PIVI2,40,304
4507,6556,PITA,10,33
12550,6557,LITU,30,68
9600,6558,CATO6,40,374
11781,6558,LIST,20,269
3416,6558,PITA,20,100
13153,6559,LITU,150,2178
14986,6560,QUAL,80,5429
11296,6561,LIST,90,1349
16895,6561,QURU,140,3771
10686,6562,LIST,10,143
3423,6562,PITA,10,72
216,6563,PIEC,30,247
16529,6563,QUMO4,30,276
16567,6563,QUMO4,40,909
8683,6564,ACRU,30,86
10332,6564,LIST,40,229
4157,6564,PITA,30,883
8321,6565,ACRU,20,111
1244,6565,PITA,20,110
1245,6565,PITA,30,152
15520,6565,QUAL,20,86
8932,6566,ACRU,40,233
11797,6566,LIST,50,471
8813,6567,ACRU,40,233
12250,6567,LIST,120,1281
13416,6568,LITU,70,739
108,6568,PIEC,50,740
13415,6569,LITU,20,56
14518,6569,OXAR,10,22
14233,6570,LITU,30,153
14497,6571,NYSY,20,109
1257,6571,PITA,80,3393
1259,6572,PITA,20,144
11807,6573,LIST,40,147
2354,6573,PITA,40,664
11080,6574,LIST,10,16
13668,6574,LITU,20,46
7260,6575,PIVI2,10,117
8340,6576,ACRU,90,1506
9689,6576,FAGR,80,1446
14041,6577,LITU,150,2549
14645,6577,OXAR,20,81
9612,6578,CATO6,70,586
13555,6578,LITU,40,1145
8708,6579,ACRU,10,15
11452,6579,LIST,10,31
12,6580,JUVI,10,26
3461,6580,PITA,50,604
16961,6580,QURU,40,542
1276,6581,PITA,20,62
4557,6581,PITA,70,856
3465,6581,PITA,120,1560
1279,6582,PITA,10,7
4560,6583,PITA,20,234
14487,6584,NYSY,10,11
4561,6584,PITA,20,56
15635,6584,QUAL,20,94
12195,6585,LIST,10,116
4564,6585,PITA,50,312
13813,6586,LITU,30,100
4566,6586,PITA,20,144
1287,6586,PITA,30,273
8975,6587,ACRU,10,27
4569,6587,PITA,20,93
9385,6588,ACRU,30,116
10380,6588,LIST,10,156
1291,6588,PITA,40,663
11475,6589,LIST,20,111
11842,6589,LIST,140,2683
9182,6590,ACRU,10,37
1296,6590,PITA,20,59
7925,6591,ACRU,50,120
13461,6591,LITU,30,326
14363,6592,LITU,70,787
4582,6592,PITA,30,391
3490,6592,PITA,40,835
1304,6592,PITA,60,298
12221,6593,LIST,10,31
1306,6593,PITA,20,144
9849,6594,FRPE,20,16
11856,6594,LIST,30,48
1308,6594,PITA,30,302
3498,6595,PITA,10,191
15773,6595,QUAL,20,100
9793,6596,FRPE,40,671
10021,6596,LIST,30,196
8142,6597,ACRU,10,20
1315,6597,PITA,10,205
14089,6598,LITU,20,66
7315,6598,PIVI2,30,128
8310,6599,ACRU,20,30
3506,6599,PITA,30,375
4601,6600,PITA,10,23
11139,6601,LIST,20,110
7077,6601,PIVI2,30,74
7990,6602,ACRU,50,606
16715,6602,QUMO4,40,1418
7828,6603,ACRU,10,27
3513,6603,PITA,10,75
7324,6603,PIVI2,20,58
1329,6604,PITA,20,362
1330,6604,PITA,30,171
14832,6604,PRSE2,20,82
15317,6604,QUAL,20,131
12007,6605,LIST,20,33
11763,6605,LIST,40,182
1333,6605,PITA,120,732
16888,6606,QURU,10,27
13866,6607,LITU,30,236
1337,6607,PITA,50,969
3526,6608,PITA,30,332
10428,6609,LIST,40,204
16372,6609,QUPH,50,1053
8661,6610,ACRU,30,83
10796,6610,LIST,30,142
8421,6611,ACRU,20,124
3531,6611,PITA,10,59
3532,6611,PITA,20,99
8342,6612,ACRU,10,44
1347,6612,PITA,60,564
8057,6613,ACRU,20,199
10195,6613,LIST,20,58
1349,6613,PITA,10,108
10481,6614,LIST,20,111
4632,6614,PITA,20,52
4634,6615,PITA,120,4150
1355,6616,PITA,10,31
11784,6617,LIST,20,111
7109,6617,PIVI2,20,103
7152,6618,PIVI2,40,583
10447,6619,LIST,40,191
12831,6619,LITU,30,60
11543,6620,LIST,20,111
14096,6620,LITU,30,329
7567,6621,PIVI2,10,117
9835,6622,FRPE,70,768
14219,6622,LITU,30,511
10129,6623,LIST,10,16
1366,6623,PITA,20,119
8036,6624,ACRU,20,363
14521,6624,OXAR,10,22
1368,6624,PITA,50,687
4651,6625,PITA,20,391
8692,6626,ACRU,40,102
11190,6626,LIST,20,35
4652,6626,PITA,20,390
10461,6627,LIST,20,70
1376,6628,PITA,10,205
1377,6628,PITA,20,78
6849,6629,PIVI2,40,310
15367,6629,QUAL,40,467
10104,6630,LIST,40,380
16130,6630,QUFA,20,167
9267,6631,ACRU,50,281
14546,6631,OXAR,30,140
14953,6631,QUAL,90,2411
1385,6632,PITA,20,252
1386,6632,PITA,70,1802
17080,6632,QUST,20,178
10839,6633,LIST,10,13
6935,6634,PIVI2,30,154
7388,6634,PIVI2,50,441
8098,6635,ACRU,20,78
9695,6635,FAGR,10,37
13676,6635,LITU,70,489
14083,6636,LITU,50,508
9242,6637,ACRU,40,182
13883,6637,LITU,20,84
13314,6637,LITU,50,438
7640,6638,PIVI2,30,307
13560,6639,LITU,10,27
13563,6640,LITU,50,266
437,6640,PIEC,30,74
7605,6640,PIVI2,30,243
4683,6641,PITA,10,88
7159,6641,PIVI2,20,37
13202,6642,LITU,50,622
4685,6642,PITA,30,357
4686,6642,PITA,40,478
8480,6643,ACRU,30,141
3595,6643,PITA,30,107
4690,6644,PITA,30,287
15602,6644,QUAL,30,240
4692,6645,PITA,20,144
8115,6646,ACRU,10,27
15397,6647,QUAL,40,633
17069,6647,QUST,30,180
13089,6648,LITU,30,111
14504,6648,NYSY,10,37
7170,6648,PIVI2,40,259
8857,6649,ACRU,40,196
12727,6649,LITU,50,375
13947,6650,LITU,50,349
13220,6650,LITU,60,911
7052,6650,PIVI2,30,163
15168,6651,QUAL,50,1239
16447,6651,QUMO4,60,1306
8379,6652,ACRU,30,94
15976,6652,QUCO2,40,599
16464,6652,QUMO4,30,263
10518,6653,LIST,40,125
1429,6653,PITA,30,985
9572,6654,CAGL8,50,524
3618,6654,PITA,60,847
4713,6655,PITA,120,3228
9286,6656,ACRU,40,271
14479,6656,NYSY,10,52
3621,6656,PITA,40,348
16147,6656,QUFA,30,266
15672,6657,QUAL,10,20
11986,6658,LIST,40,267
1439,6658,PITA,20,490
9643,6659,CATO6,60,1305
13842,6659,LITU,50,702
8634,6660,ACRU,30,151
15190,6660,QUAL,30,210
8645,6661,ACRU,20,44
13246,6661,LITU,20,114
13366,6661,LITU,30,133
7198,6661,PIVI2,20,76
12879,6662,LITU,10,14
17159,6662,QUVE,10,53
8647,6663,ACRU,20,88
12762,6663,LITU,20,149
7450,6663,PIVI2,20,218
15116,6663,QUAL,10,20
12682,6664,LITU,80,633
13983,6665,LITU,80,633
1456,6665,PITA,20,48
16581,6666,QUMO4,50,1032
16541,6666,QUMO4,90,1846
1460,6667,PITA,20,144
15448,6667,QUAL,30,210
8658,6668,ACRU,40,122
10017,6668,LIST,30,90
9116,6669,ACRU,20,88
12015,6669,LIST,40,190
4744,6669,PITA,30,133
11648,6670,LIST,10,34
1467,6670,PITA,10,33
9857,6671,FRPE,50,637
11290,6671,LIST,30,129
10926,6672,LIST,20,97
4751,6672,PITA,20,431
9722,6673,FAGR,20,166
10602,6673,LIST,30,77
13634,6673,LITU,10,27
12229,6674,LIST,20,293
1476,6674,PITA,50,1007
3300,6674,PITA,60,843
9245,6675,ACRU,30,85
10931,6675,LIST,10,108
13643,6675,LITU,60,1417
1482,6676,PITA,10,16
12918,6677,LITU,30,173
4763,6677,PITA,10,70
1484,6677,PITA,30,252
11305,6678,LIST,20,39
10940,6678,LIST,30,105
1486,6678,PITA,40,446
7870,6679,ACRU,20,88
501,6679,PIST,40,180
15104,6679,QUAL,40,97
7833,6680,ACRU,20,88
9467,6680,CAGL8,40,179
15027,6680,QUAL,30,246
81,6681,PIEC,60,1229
16927,6681,QURU,90,1292
13659,6682,LITU,30,64
446,6682,PIST,50,1634
9678,6683,FAGR,20,109
1499,6683,PITA,20,318
11686,6684,LIST,60,697
6695,6684,PIVI2,20,66
6736,6684,PIVI2,30,168
10228,6685,LIST,10,16
14935,6685,QUAL,30,129
11447,6686,LIST,20,111
1507,6686,PITA,30,519
15788,6686,QUAL,20,147
14325,6687,LITU,20,108
4790,6687,PITA,30,233
15666,6687,QUAL,10,45
9328,6688,ACRU,30,123
1513,6688,PITA,20,139
15676,6688,QUAL,40,552
12337,6689,LIST,10,31
1516,6689,PITA,10,28
15756,6689,QUAL,20,131
7515,6690,PIVI2,10,10
4800,6691,PITA,20,144
4801,6691,PITA,30,273
4802,6691,PITA,40,795
12335,6692,LIST,10,24
12275,6692,LIST,30,129
16312,6692,QUPH,40,493
1526,6693,PITA,20,144
9216,6694,ACRU,30,73
12118,6694,LIST,10,16
3714,6694,PITA,20,81
1530,6695,PITA,30,480
1531,6695,PITA,40,522
1532,6695,PITA,60,1600
10987,6696,LIST,20,46
1533,6696,PITA,20,59
1534,6696,PITA,40,272
309,6697,PIEC,30,391
7166,6697,PIVI2,30,431
16184,6697,QUFA,30,305
8859,6698,ACRU,20,88
11720,6698,LIST,10,119
12088,6698,LIST,20,722
8741,6699,ACRU,20,68
1542,6699,PITA,40,747
7050,6700,PIVI2,20,218
6850,6700,PIVI2,30,302
6891,6700,PIVI2,40,329
8744,6701,ACRU,10,20
1547,6701,PITA,20,146
3736,6702,PITA,10,8
7905,6703,ACRU,20,152
8259,6703,ACRU,30,129
9833,6703,FRPE,30,95
7183,6704,PIVI2,20,75
7184,6704,PIVI2,30,310
13108,6705,LITU,30,72
7186,6705,PIVI2,20,89
425,6706,PIEC,80,1454
15176,6706,QUAL,40,483
7191,6707,PIVI2,40,618
1560,6708,PITA,30,515
1561,6708,PITA,40,429
14871,6708,PRSE2,20,57
6950,6709,PIVI2,30,404
8145,6710,ACRU,30,151
13242,6710,LITU,30,214
11993,6711,LIST,10,131
11144,6711,LIST,20,90
4846,6711,PITA,30,359
11386,6712,LIST,10,47
13854,6712,LITU,50,657
7201,6712,PIVI2,40,302
184,6713,PIEC,30,153
16376,6713,QUPH,30,146
13371,6714,LITU,10,246
7569,6714,PIVI2,30,277
7451,6714,PIVI2,40,113
13372,6715,LITU,10,11
7647,6716,PIVI2,30,195
13618,6717,LITU,20,110
14656,6717,OXAR,20,72
394,6717,PIEC,30,127
191,6717,PIEC,40,129
8534,6718,ACRU,30,166
13745,6718,LITU,40,286
8174,6719,ACRU,30,85
10311,6719,LIST,10,10
4865,6719,PITA,10,24
8055,6720,ACRU,10,20
235,6720,PIEC,10,12
1589,6720,PITA,10,105
12899,6721,LITU,30,172
1591,6721,PITA,20,352
4873,6722,PITA,10,50
15302,6722,QUAL,20,131
1595,6723,PITA,40,450
14892,6723,PRSE2,20,73
15139,6723,QUAL,30,192
13517,6724,LITU,20,37
12495,6724,LITU,30,107
1598,6724,PITA,10,98
3786,6724,PITA,20,144
17275,6724,ULAL,20,92
11057,6725,LIST,40,375
4519,6725,PITA,50,1358
11424,6726,LIST,30,192
4521,6726,PITA,20,66
8232,6727,ACRU,50,1181
16499,6727,QUMO4,60,1438
8237,6728,ACRU,20,59
13975,6728,LITU,40,247
6994,6728,PIVI2,40,680
13045,6729,LITU,20,108
6797,6729,PIVI2,30,31
12962,6730,LITU,150,3911
1615,6731,PITA,10,70
4896,6731,PITA,20,269
13778,6732,LITU,30,71
1618,6733,PITA,20,123
4899,6734,PITA,160,1298
15862,6734,QUCO2,60,1973
9274,6735,ACRU,20,199
12175,6735,LIST,10,31
12052,6735,LIST,20,81
9144,6736,ACRU,40,270
12050,6736,LIST,20,111
11442,6737,LIST,30,151
13910,6737,LITU,30,422
6712,6737,PIVI2,30,176
12257,6738,LIST,30,93
14954,6738,QUAL,30,105
16402,6738,QUPH,30,120
9389,6739,ACRU,40,228
15747,6739,QUAL,20,131
16902,6739,QURU,50,801
9073,6740,ACRU,10,20
4915,6740,PITA,40,552
8828,6741,ACRU,10,15
16948,6741,QURU,20,94
4919,6742,PITA,20,96
15546,6742,QUAL,10,38
15804,6742,QUAL,20,73
10850,6743,LIST,10,16
3829,6743,PITA,20,142
1643,6743,PITA,30,189
10608,6744,LIST,20,32
1645,6744,PITA,40,389
9089,6745,ACRU,20,88
7521,6745,PIVI2,30,357
11832,6746,LIST,20,111
180,6746,PIEC,40,165
12200,6747,LIST,30,110
334,6747,PIEC,40,263
16290,6747,QUPH,30,135
3841,6748,PITA,120,1957
17005,6748,QUST,30,209
9546,6749,CAGL8,20,171
1656,6749,PITA,30,715
4937,6749,PITA,40,325
1659,6750,PITA,10,13
11479,6751,LIST,20,111
2754,6751,PITA,20,292
12972,6752,LITU,10,27
11481,6753,LIST,30,158
4579,6753,PITA,30,741
8131,6754,ACRU,30,151
10004,6754,LIST,20,111
10390,6754,LIST,50,686
9399,6755,ACRU,20,71
10394,6755,LIST,30,129
1669,6755,PITA,60,803
8502,6756,ACRU,40,66
1672,6756,PITA,90,933
7661,6757,PIVI2,10,13
7660,6757,PIVI2,20,31
8507,6758,ACRU,40,148
9512,6758,CAGL8,40,151
16881,6758,QURU,50,548
16790,6759,QUMO4,60,5976
16855,6759,QURU,30,288
11498,6760,LIST,140,1419
17285,6760,ULAM,10,43
13478,6761,LITU,110,808
14653,6761,OXAR,40,275
13363,6762,LITU,40,150
1685,6762,PITA,10,24
15308,6762,QUAL,20,131
10776,6763,LIST,10,24
4968,6763,PITA,10,108
1689,6763,PITA,20,297
10089,6764,LIST,30,60
4971,6764,PITA,50,355
7951,6765,ACRU,50,247
14514,6765,OXAR,10,33
1693,6765,PITA,40,508
7798,6766,ACRU,10,20
12638,6767,LITU,20,108
14730,6767,PRSE2,20,50
123,6768,PIEC,20,108
4980,6768,PITA,20,34
1701,6768,PITA,30,80
11889,6769,LIST,20,74
3889,6769,PITA,20,275
610,6769,PITA,30,207
9029,6770,ACRU,10,37
8909,6770,ACRU,20,88
11770,6770,LIST,10,31
4621,6770,PITA,30,562
11166,6771,LIST,30,129
1709,6771,PITA,20,47
1710,6771,PITA,30,434
4628,6772,PITA,20,212
14805,6772,PRSE2,20,50
12658,6773,LITU,10,18
1714,6773,PITA,20,48
14797,6773,PRSE2,20,26
9994,6774,LIST,30,56
1717,6774,PITA,10,15
1718,6774,PITA,30,280
16380,6774,QUPH,20,73
11174,6775,LIST,10,31
12622,6775,LITU,30,93
1721,6775,PITA,20,144
1722,6775,PITA,50,510
10449,6776,LIST,30,75
7655,6776,PIVI2,30,168
16340,6776,QUPH,30,411
12629,6777,LITU,50,588
5008,6777,PITA,30,273
11181,6778,LIST,20,185
15350,6778,QUAL,40,437
1732,6779,PITA,10,118
8200,6780,ACRU,20,44
12202,6780,LIST,20,107
14482,6780,NYSY,10,37
1733,6780,PITA,20,32
1737,6781,PITA,10,10
5018,6782,PITA,30,58
3926,6782,PITA,40,304
8208,6783,ACRU,30,184
1740,6783,PITA,20,78
10066,6784,LIST,10,20
3929,6784,PITA,20,144
650,6784,PITA,30,196
5025,6785,PITA,10,44
1746,6786,PITA,10,87
2841,6787,PITA,30,67
655,6788,PITA,20,182
17096,6788,QUST,30,149
7973,6789,ACRU,20,59
1750,6789,PITA,10,33
1751,6789,PITA,40,450
14600,6790,OXAR,30,93
457,6790,PIST,110,1735
15867,6790,QUCO2,40,325
8707,6791,ACRU,20,182
11939,6791,LIST,20,78
1756,6791,PITA,20,203
1759,6792,PITA,100,1196
286,6793,PIEC,20,91
210,6793,PIEC,30,174
17169,6793,ULAL,40,390
8470,6794,ACRU,10,27
1763,6794,PITA,20,42
14931,6794,PRSE2,20,26
3953,6795,PITA,20,38
1767,6796,PITA,20,43
10977,6797,LIST,10,31
10285,6797,LIST,20,111
3955,6797,PITA,20,81
13447,6798,LITU,30,175
5051,6798,PITA,20,144
3959,6798,PITA,30,159
1774,6799,PITA,10,23
3962,6799,PITA,20,75
3963,6800,PITA,10,27
1777,6801,PITA,10,70
3601,6801,PITA,20,253
16068,6801,QUFA,20,101
10868,6802,LIST,10,31
5060,6802,PITA,10,70
8247,6803,ACRU,20,235
9796,6803,FRPE,20,26
10629,6803,LIST,60,859
10143,6804,LIST,10,82
1785,6804,PITA,10,448
1787,6805,PITA,20,144
4704,6806,PITA,10,27
1789,6806,PITA,20,99
10876,6807,LIST,10,78
12543,6807,LITU,20,50
15496,6807,QUAL,10,15
11611,6808,LIST,30,114
1793,6808,PITA,10,98
5075,6809,PITA,10,112
3983,6809,PITA,20,375
12619,6810,LITU,30,121
7430,6811,PIVI2,10,37
8427,6812,ACRU,10,27
10126,6812,LIST,20,118
15218,6813,QUAL,20,178
15842,6813,QUCO2,50,540
9284,6814,ACRU,10,30
10890,6814,LIST,10,87
14338,6814,LITU,20,52
8398,6815,ACRU,20,51
2900,6815,PITA,10,98
8192,6816,ACRU,20,254
1808,6816,PITA,40,440
7949,6817,ACRU,10,15
11388,6817,LIST,10,29
2904,6817,PITA,40,552
4000,6818,PITA,40,450
15194,6819,QUAL,30,172
16936,6819,QURU,20,134
1816,6820,PITA,20,138
4004,6820,PITA,30,242
1818,6821,PITA,50,556
15073,6821,QUAL,30,117
9138,6822,ACRU,30,83
14564,6822,OXAR,20,60
